entry	end	size	name	prototype
0026c318	0026c43f	296	remoteGetStandAngle	undefined remoteGetStandAngle()
0026c440	0026ddbb	6524	remotePropTick	undefined remotePropTick()
0026ddc0	0026e8d7	2840	chrPropTick	undefined chrPropTick()
0026e8d8	0026ecb3	988	chrPropTickAfter	undefined chrPropTickAfter()
0026ecb8	0026ece3	44	corpsePropTick	undefined corpsePropTick()
0026ece8	0026ecef	8	gunPropTick	undefined gunPropTick()
0026ecf0	0026eee3	500	droppingPickupPropTick	undefined droppingPickupPropTick()
0026eee8	0026f45b	1396	propDrop	undefined propDrop()
0026f460	0026f4fb	156	propUnattach	undefined propUnattach()
0026f500	0026f9e7	1256	propTickBefore	undefined propTickBefore()
0026f9e8	0026fc1f	568	propTickAfter	undefined propTickAfter()
0026fc20	0026fd3f	288	propTickPlayer	undefined propTickPlayer()
0026fd40	0026fe07	200	propGfxRoomPreproc	undefined propGfxRoomPreproc()
0026fe08	0026ff0b	260	propGfxRoom	undefined propGfxRoom()
0026ff10	002702d7	968	propAttachUpdate	undefined propAttachUpdate()
002702d8	00270317	64	propSetAttached	undefined propSetAttached()
00270318	00270353	60	propSetMtxRoll	undefined propSetMtxRoll()
00270358	002703f7	160	propGetNext	undefined propGetNext()
002703f8	0027042b	48	propGetNum	undefined propGetNum()
00270430	0027094b	1304	propLineTestRoom	undefined propLineTestRoom()
00270950	00270e03	1204	MoveTestPropWalls	undefined MoveTestPropWalls()
00270e08	002714df	1748	propMoveTestRoom	undefined propMoveTestRoom()
002714e0	0027164b	364	propFindFloorHeightRoom	undefined propFindFloorHeightRoom()
00271650	00271997	840	propSwipeTest	undefined propSwipeTest()
00271998	002728cb	3892	propDamage	undefined propDamage()
002728d0	00272913	68	propKill	undefined propKill()
00272918	0027295b	68	propInPropList	undefined propInPropList()
00272960	00272a73	276	propNewPickupOnPadExtref	undefined propNewPickupOnPadExtref()
00272a78	00272a87	16	pickupposPreload	undefined pickupposPreload()
00272a88	00272ab3	44	pickupposRestart	undefined pickupposRestart()
00272ab8	00272abf	8	pickupposReset	undefined pickupposReset()
00272ac0	00272cc7	520	pickupposAdd	undefined pickupposAdd()
00272cc8	00273033	876	pickupposGfx	undefined pickupposGfx()
00273038	002730df	168	pickupGetExtraHeight	undefined pickupGetExtraHeight()
002730e0	00273613	1332	propNewPickup	undefined propNewPickup()
00273618	00273657	64	pickupPropDelete	undefined pickupPropDelete()
00273658	00273a7f	1064	propNewCorpse	undefined propNewCorpse()
00273a80	00273abf	64	propDeleteCorpse	undefined propDeleteCorpse()
00273ac0	00273baf	240	propMakeVisible	undefined propMakeVisible()
00273bb0	0027423f	1584	animMtxTick	undefined animMtxTick()
00274240	002743c3	388	propMovingPropInRange	undefined propMovingPropInRange()
002743c8	002743fb	52	allocateOverridePointers	undefined allocateOverridePointers()
00274400	00274463	100	nullOverridePointers	undefined nullOverridePointers()
00274468	0027464b	484	getOverrideChunk	undefined getOverrideChunk()
00274650	002748a7	600	allocateOverrideChunk	undefined allocateOverrideChunk()
002748a8	00274997	240	drumDamage	undefined drumDamage()
00274998	00274baf	536	crateDamage	undefined crateDamage()
00274bb0	00274bb7	8	metalcrateDamage	undefined metalcrateDamage()
00274bb8	00274e4b	660	baseDamage	undefined baseDamage()
00274e50	00274fdf	400	autogunDamage	undefined autogunDamage()
00274fe0	0027516b	396	deergunDamage	undefined deergunDamage()
00275170	002751bf	80	controlActivate	undefined controlActivate()
002751c0	00275643	1156	explosionDamage	undefined explosionDamage()
00275648	002756ab	100	propNumBallelsNotBlownUp	undefined propNumBallelsNotBlownUp()
002756b0	002756cf	32	propAllBallelsBlownUp	undefined propAllBallelsBlownUp()
002756d0	00275b83	1204	pathPosUpdateAbs	undefined pathPosUpdateAbs()
00275b88	0027626b	1764	pathPosUpdateRel	undefined pathPosUpdateRel()
00276270	002764af	576	updateData	undefined updateData()
002764b0	00276677	456	carPropNew	undefined carPropNew()
00276678	002775bb	3908	carPropTick	undefined carPropTick()
002775c0	0027785f	672	taxiDamage	undefined taxiDamage()
00277860	00277aff	672	copterDamage	undefined copterDamage()
00277b00	00277b6b	108	specialPreload	undefined specialPreload()
00277b70	00277ba3	52	specialRestart	undefined specialRestart()
00277ba8	00277bdb	52	specialReset	undefined specialReset()
00277be0	00277bf3	20	specialEnd	undefined specialEnd()
00277bf8	002783bb	1988	specialPropNew	undefined specialPropNew()
002783c0	002783ff	64	specialPropDelete	undefined specialPropDelete()
00278400	00278887	1160	vtxlistWaterxyzPre	undefined vtxlistWaterxyzPre()
00278888	00278997	272	vtxlistWaterxyz	undefined vtxlistWaterxyz()
00278998	00278a9b	260	vtxlistWaterst	undefined vtxlistWaterst()
00278aa0	00278bab	268	waterPropNew	undefined waterPropNew()
00278bb0	00278d47	408	waterPropTick	undefined waterPropTick()
00278d48	00278ef7	432	streamersPropTick	undefined streamersPropTick()
00278ef8	00279057	352	reflectionsPropTick	undefined reflectionsPropTick()
00279058	0027909f	72	scannerPropTick	undefined scannerPropTick()
002790a0	002790df	64	fanPropTick	undefined fanPropTick()
002790e0	0027911f	64	fanshadowPropTick	undefined fanshadowPropTick()
00279120	00279163	68	fanscifiPropTick	undefined fanscifiPropTick()
00279168	002791ab	68	fanChinesePropTick	undefined fanChinesePropTick()
002791b0	002791f3	68	mallfan1PropTick	undefined mallfan1PropTick()
002791f8	0027923b	68	mallfan2PropTick	undefined mallfan2PropTick()
00279240	00279323	228	calculateClockTime	undefined calculateClockTime()
00279328	002793e7	192	clockPropTick	undefined clockPropTick()
002793e8	0027949b	180	mallclockPropTick	undefined mallclockPropTick()
002794a0	002796f3	596	getSwingDirectionMultiplier	undefined getSwingDirectionMultiplier()
002796f8	002797a7	176	pubsignDamage	undefined pubsignDamage()
002797a8	00279853	172	boatsignDamage	undefined boatsignDamage()
00279858	00279907	176	gongDamage	undefined gongDamage()
00279908	002799db	212	bannerDamage	undefined bannerDamage()
002799e0	00279ae3	260	lanternDamage	undefined lanternDamage()
00279ae8	00279beb	260	chandelierDamage	undefined chandelierDamage()
00279bf0	00279cf3	260	pubsignPropTick	undefined pubsignPropTick()
00279cf8	00279d9f	168	boatsignPropTick	undefined boatsignPropTick()
00279da0	00279e47	168	gongPropTick	undefined gongPropTick()
00279e48	00279f6b	292	bannerPropTick	undefined bannerPropTick()
00279f70	0027a0cb	348	lanternPropTick	undefined lanternPropTick()
0027a0d0	0027a223	340	chandelierPropTick	undefined chandelierPropTick()
0027a228	0027a4d3	684	swingProp	undefined swingProp()
0027a4d8	0027a517	64	polePropTick	undefined polePropTick()
0027a518	0027aa13	1276	electricityPropTick	undefined electricityPropTick()
0027aa18	0027aa7b	100	outerwheelsPropTick	undefined outerwheelsPropTick()
0027aa80	0027ab1f	160	innerwheelsPropTick	undefined innerwheelsPropTick()
0027ab20	0027add3	692	spaceship1PropTick	undefined spaceship1PropTick()
0027add8	0027aeab	212	spaceship2PropTick	undefined spaceship2PropTick()
0027aeb0	0027af07	88	spaceship3PropTick	undefined spaceship3PropTick()
0027af08	0027af63	92	bigshipPropTick	undefined bigshipPropTick()
0027af68	0027b0cf	360	greenthingPropTick	undefined greenthingPropTick()
0027b0d0	0027b1d7	264	waterfallPropTick	undefined waterfallPropTick()
0027b1d8	0027b43b	612	hologramPropTick	undefined hologramPropTick()
0027b440	0027b693	596	laserPropTick	undefined laserPropTick()
0027b698	0027b9df	840	liftPropTick	undefined liftPropTick()
0027b9e0	0027bbfb	540	planetspawnPropTick	undefined planetspawnPropTick()
0027bc00	0027bc07	8	planetspawn2PropTick	undefined planetspawn2PropTick()
0027bc08	0027bcb3	172	rotatespawnPropTick	undefined rotatespawnPropTick()
0027bcb8	0027bd53	156	blastspawnPropTick	undefined blastspawnPropTick()
0027bd58	0027be03	172	ringspawnPropTick	undefined ringspawnPropTick()
0027be08	0027beab	164	splitterdomePropTick	undefined splitterdomePropTick()
0027beb0	0027bfc3	276	tombtorchPropTick	undefined tombtorchPropTick()
0027bfc8	0027c137	368	specialPropTick	undefined specialPropTick()
0027c138	0027c173	60	propFileInName	undefined propFileInName()
0027c178	0027c17f	8	propEditable	undefined propEditable()
0027c180	0027c1bb	60	propEditValidPropnum	undefined propEditValidPropnum()
0027c1c0	0027c1c7	8	propEditDelete	undefined propEditDelete()
0027c1c8	0027c2af	232	propEditCreate	undefined propEditCreate()
0027c2b0	0027c3ff	336	propEditMove	undefined propEditMove()
0027c400	0027c49b	156	propEditChange	undefined propEditChange()
0027c4a0	0027c4a7	8	propEditGfx	undefined propEditGfx()
0027c4a8	0027c573	204	calcfloorheight	undefined calcfloorheight()
0027c578	0027c797	544	moveFindFloorHeight	undefined moveFindFloorHeight()
0027c798	0027c86b	212	moveFindFloorRoom	undefined moveFindFloorRoom()
0027c870	0027c9eb	380	moveFindRoom	undefined moveFindRoom()
0027c9f0	0027cb67	376	moveFindFloor	undefined moveFindFloor()
0027cb68	0027ccdb	372	DistFromWallSq	undefined DistFromWallSq()
0027cce0	0027d0bf	992	MoveTestWall	undefined MoveTestWall()
0027d0c0	0027db0b	2636	moveTest	undefined moveTest()
0027db10	0027dff3	1252	moveTestDoSlide	undefined moveTestDoSlide()
0027dff8	0027e2f3	764	moveCylGfx	undefined moveCylGfx()
0027e2f8	0027e2ff	8	camRestart	undefined camRestart()
0027e300	0027e307	8	camReset	undefined camReset()
0027e308	0027e30f	8	camEnd	undefined camEnd()
0027e310	0027e317	8	camSetMode	undefined camSetMode()
0027e318	0027e31f	8	camGetMode	undefined camGetMode()
0027e320	0027efa7	3208	camTick	undefined camTick()
0027efa8	0027efaf	8	playerprintpos	undefined playerprintpos()
0027efb0	0027f097	232	playerSetWindow	undefined playerSetWindow()
0027f098	0027f137	160	playerSetStartGun	undefined playerSetStartGun()
0027f138	0027f4d7	924	playerSetStartPos	undefined playerSetStartPos()
0027f4d8	0027f5a7	208	playerPreload	undefined playerPreload()
0027f5a8	0027f803	604	playerSetControls	undefined playerSetControls()
0027f808	0027ff7f	1912	playerRestart	undefined playerRestart()
0027ff80	00280013	148	playerReset	undefined playerReset()
00280018	002800fb	228	playerClearGuns	undefined playerClearGuns()
00280100	00280177	120	playerDirtyPosReset	undefined playerDirtyPosReset()
00280178	002803c3	588	playerRespawn	undefined playerRespawn()
002803c8	00280483	188	playerDeathMessage	undefined playerDeathMessage()
00280488	00280583	252	playerDie	undefined playerDie()
00280588	0028068b	260	playerOnGroundDie	undefined playerOnGroundDie()
00280690	0028076f	224	playerMessage	undefined playerMessage()
00280770	0028077f	16	playerAutoAimRestart	undefined playerAutoAimRestart()
00280780	00280857	216	playerAutoAimCalc	undefined playerAutoAimCalc()
00280858	00280b5f	776	playerAutoAimTick	undefined playerAutoAimTick()
00280b60	00281247	1768	playerDeathView	undefined playerDeathView()
00281248	00283e7f	8036	playerTick	undefined playerTick()
00283e80	00283e87	8	playerFrustrumGfx	undefined playerFrustrumGfx()
00283e88	00283e8f	8	playerHitPosGfx	undefined playerHitPosGfx()
00283e90	00283f5b	204	testanims	undefined testanims()
00283f60	00284e2b	3788	playerselectanim	undefined playerselectanim()
00284e30	00284e37	8	playerEnd	undefined playerEnd()
00284e38	00284e8b	84	anglediff	undefined anglediff()
00284e90	00284fc3	308	debugtesthits	undefined debugtesthits()
00284fc8	00284ff3	44	chrRestart	undefined chrRestart()
00284ff8	00285033	60	chrReset	undefined chrReset()
00285038	0028504b	20	chrEnd	undefined chrEnd()
00285050	0028505b	12	chrConfirmLastHitPart	undefined chrConfirmLastHitPart()
00285060	00285067	8	chrGetLastHitPart	undefined chrGetLastHitPart()
00285068	0028506f	8	chrSetLastHitPart	undefined chrSetLastHitPart()
00285070	00285343	724	chrAddFloorMoveToPos	undefined chrAddFloorMoveToPos()
00285348	0028576b	1060	FindBestBonePos	undefined FindBestBonePos()
00285770	00285a4b	732	FindPartCenterPos	undefined FindPartCenterPos()
00285a50	002866fb	3240	InitialiseChrBoundingBoxData	undefined InitialiseChrBoundingBoxData()
00286700	002872a7	2984	chrLineTestChr	undefined chrLineTestChr()
002872a8	00287cbb	2580	chrSwipeTestChr	undefined chrSwipeTestChr()
00287cc0	00287fbf	768	chrNew	undefined chrNew()
00287fc0	0028845f	1184	chrRespawn	undefined chrRespawn()
00288460	0028869b	572	chrGetChrHeadPropUse	undefined chrGetChrHeadPropUse()
002886a0	0028870f	112	chrGetChrHeadProp	undefined chrGetChrHeadProp()
00288710	002887e3	212	chrSelectTeam	undefined chrSelectTeam()
002887e8	00288913	300	chrPreload	undefined chrPreload()
00288918	00288927	16	chrResetAmmo	undefined chrResetAmmo()
00288928	00288a2b	260	chrClearGuns	undefined chrClearGuns()
00288a30	00288e3f	1040	chrSelectDeathAnim	undefined chrSelectDeathAnim()
00288e40	00288f67	296	updateTeamFlags	undefined updateTeamFlags()
00288f68	00289027	192	chrCountKills	undefined chrCountKills()
00289028	00289077	80	chrCountLosses	undefined chrCountLosses()
00289078	0028915b	228	teamGetScore	undefined teamGetScore()
00289160	002891df	128	chrGetScore	undefined chrGetScore()
002891e0	002891fb	28	chrGetScale	undefined chrGetScale()
00289200	002892a3	164	bulletRestart	undefined bulletRestart()
002892a8	002892cb	36	bulletReset	undefined bulletReset()
002892d0	0028948b	444	disconnect	undefined disconnect()
00289490	002894ab	28	bulletGetGroupType	undefined bulletGetGroupType()
002894b0	002894cb	28	bulletTypeExplosive	undefined bulletTypeExplosive()
002894d0	00289513	68	addhead	undefined addhead()
00289518	0028955b	68	addtail	undefined addtail()
00289560	002895c7	104	bulletNew	undefined bulletNew()
002895c8	00289633	108	bulletFree	undefined bulletFree()
00289638	00289c6b	1588	updateProximityProps	undefined updateProximityProps()
00289c70	00289d2f	192	bulletInitialiseStraightLineTest	undefined bulletInitialiseStraightLineTest()
00289d30	0028a1cf	1184	bulletStraightLineTest	undefined bulletStraightLineTest()
0028a1d0	0028a46b	668	bulletNonStraightLineTest	undefined bulletNonStraightLineTest()
0028a470	0028a683	532	bulletExplodeMines	undefined bulletExplodeMines()
0028a688	0028a72b	164	bulletGetMinesAttachedToProp	undefined bulletGetMinesAttachedToProp()
0028a730	0028a82b	252	bulletExplodeRemoteMine	undefined bulletExplodeRemoteMine()
0028a830	0028a8e7	184	ricochetsfx	undefined ricochetsfx()
0028a8e8	0028cfff	10008	bulletTick	undefined bulletTick()
0028d000	0028d02b	44	bulletGfx	undefined bulletGfx()
0028d030	0028d037	8	bulletEnd	undefined bulletEnd()
0028d038	0028d0fb	196	bulletGetBulletColour	undefined bulletGetBulletColour()
0028d100	0028d213	276	bulletGetClosest	undefined bulletGetClosest()
0028d218	0028d2d3	188	bulletProcessGlasshits	undefined bulletProcessGlasshits()
0028d2d8	0028d3a3	204	bulletMakeAttachedMinesInvisible	undefined bulletMakeAttachedMinesInvisible()
0028d3a8	0028d45f	184	gunSetAmmoToMax	undefined gunSetAmmoToMax()
0028d460	0028d817	952	gunPreload	undefined gunPreload()
0028d818	0028d81f	8	gunRestart	undefined gunRestart()
0028d820	0028d827	8	gunReset	undefined gunReset()
0028d828	0028d91b	244	getnextcombo	undefined getnextcombo()
0028d920	0028d9b3	148	getmostpowerfulcombo	undefined getmostpowerfulcombo()
0028d9b8	0028dac7	268	getprevcombo	undefined getprevcombo()
0028dac8	0028db17	80	changeToComboWithAmmo	undefined changeToComboWithAmmo()
0028db18	0028db8f	120	gunReloadCore	undefined gunReloadCore()
0028db90	0028de67	728	gunReload	undefined gunReload()
0028de68	0028df27	192	gunFireSfx	undefined gunFireSfx()
0028df28	0028e343	1052	fireCartridges	undefined fireCartridges()
0028e348	0028e35f	24	chrMuzzleFlash	undefined chrMuzzleFlash()
0028e360	0028f00b	3244	playerFireShots	undefined playerFireShots()
0028f010	0028f2cb	700	gunPlayerFire	undefined gunPlayerFire()
0028f2d0	0029000b	3388	gunChrFire	undefined gunChrFire()
00290010	002904ff	1264	gunRemoteFire	undefined gunRemoteFire()
00290500	0029069f	416	npcThrowGrenade	undefined npcThrowGrenade()
002906a0	002906c3	36	gunGetBulletType	undefined gunGetBulletType()
002906c8	0029106f	2472	gunFire	undefined gunFire()
00291070	00291137	200	resetPlayerGunReload	undefined resetPlayerGunReload()
00291138	002911df	168	resetPlayerGun	undefined resetPlayerGun()
002911e0	00291d37	2904	gunUpdateParts	undefined gunUpdateParts()
00291d38	00292117	992	updateShotgunReload	undefined updateShotgunReload()
00292118	002922ab	404	updateFuse	undefined updateFuse()
002922b0	002922d7	40	gunSetPlayerZoom	undefined gunSetPlayerZoom()
002922d8	002941a3	1012	gunUpdate	undefined gunUpdate()
002941a8	002943db	564	gunCreatePlayerGun	undefined gunCreatePlayerGun()
002943e0	00294453	116	gunIsLeftGunVisible	undefined gunIsLeftGunVisible()
00294458	002944eb	148	gunDetonateRemoteMines	undefined gunDetonateRemoteMines()
002944f0	00294523	52	gunChrMuzzleOff	undefined gunChrMuzzleOff()
00294528	002946bf	408	gunChrUpdate	undefined gunChrUpdate()
002946c0	0029496b	684	gunTick	undefined gunTick()
00294970	002949df	112	chrgunTick	undefined chrgunTick()
002949e0	00294abb	220	gunGfx	undefined gunGfx()
00294ac0	00294ac7	8	gunEnd	undefined gunEnd()
00294ac8	00294b47	128	gunAddAmmo	undefined gunAddAmmo()
00294b48	00294c2b	228	gunGetGunAmmo	undefined gunGetGunAmmo()
00294c30	00294e43	532	gunShouldSwitchTo	undefined gunShouldSwitchTo()
00294e48	00294f63	284	gunPickedUpAmmo	undefined gunPickedUpAmmo()
00294f68	00295043	220	gunShouldSwitchToOnPickup	undefined gunShouldSwitchToOnPickup()
00295048	0029504f	8	gunDebugPrintStats	undefined gunDebugPrintStats()
00295050	00295087	56	gunShouldKeepWithNoAmmo	undefined gunShouldKeepWithNoAmmo()
00295088	002950b7	48	gunCanDetonateMines	undefined gunCanDetonateMines()
002950b8	002950c3	12	gunLeftHandAble	undefined gunLeftHandAble()
002950c8	002950eb	36	gunRightHandAble	undefined gunRightHandAble()
002950f0	0029513f	80	gunLeftHandActive	undefined gunLeftHandActive()
00295140	0029518f	80	gunRightHandActive	undefined gunRightHandActive()
00295190	002951d7	72	gunBothHandsActive	undefined gunBothHandsActive()
002951d8	00295237	96	gunIsPunching	undefined gunIsPunching()
00295238	00295263	44	gunDoesAutoAim	undefined gunDoesAutoAim()
00295268	0029527b	20	cartridgesRestart	undefined cartridgesRestart()
00295280	00295287	8	cartridgesReset	undefined cartridgesReset()
00295288	00295313	140	cartridgesEnd	undefined cartridgesEnd()
00295318	002959ff	1768	addCartridge	undefined addCartridge()
00295a00	00295dcf	976	cartridgesTick	undefined cartridgesTick()
00295dd0	00295f83	436	ipSetScreenAsTexture	undefined ipSetScreenAsTexture()
00295f88	00295f9b	20	ipSetCurScreenAsTexture	undefined ipSetCurScreenAsTexture()
00295fa0	00295fb3	20	ipSetLastScreenAsTexture	undefined ipSetLastScreenAsTexture()
00295fb8	00295fbf	8	ipSetZBAsTexture	undefined ipSetZBAsTexture()
00295fc0	002960b3	244	ipDefocus	undefined ipDefocus()
002960b8	0029611f	104	ipMotionBlur	undefined ipMotionBlur()
00296120	002961eb	204	ipViewZB	undefined ipViewZB()
002961f0	002962cf	224	ipInvertScreen	undefined ipInvertScreen()
002962d0	002965eb	796	ipFishEye	undefined ipFishEye()
002965f0	0029660f	32	ipIsFisheyeOn	undefined ipIsFisheyeOn()
00296610	00296677	104	ipTick	undefined ipTick()
00296678	00296833	444	ipGfx	undefined ipGfx()
00296838	0029689f	104	particleGetScale	undefined particleGetScale()
002968a0	002968d7	56	particleGetNum	undefined particleGetNum()
002968d8	00296923	76	particlePreload	undefined particlePreload()
00296928	00296a63	316	particleRestart	undefined particleRestart()
00296a68	00296a8f	40	particleReset	undefined particleReset()
00296a90	00296aa3	20	particleEnd	undefined particleEnd()
00296aa8	00296ad3	44	particleprintlist	undefined particleprintlist()
00296ad8	00296b03	44	particleprintsizes	undefined particleprintsizes()
00296b08	00296beb	228	particleFree	undefined particleFree()
00296bf0	00296c3b	76	getlastinusedlist	undefined getlastinusedlist()
00296c40	00296c8f	80	particledebug	undefined particledebug()
00296c90	00296e3f	432	getgroup	undefined getgroup()
00296e40	00296e4f	16	particleSetViewmask	undefined particleSetViewmask()
00296e50	00296e87	56	particleUpdateRate	undefined particleUpdateRate()
00296e88	00296eaf	40	particleUpdatePos	undefined particleUpdatePos()
00296eb0	00296ebf	16	particleUpdateGroundHeight	undefined particleUpdateGroundHeight()
00296ec0	002971df	800	particleNewSparks	undefined particleNewSparks()
002971e0	00297597	952	particleNewGunSparks	undefined particleNewGunSparks()
00297598	002978bf	808	particleNewSpriteSparks	undefined particleNewSpriteSparks()
002978c0	00297e2b	1388	particleNewExplosion	undefined particleNewExplosion()
00297e30	00297fa7	376	particleNewSmoke	undefined particleNewSmoke()
00297fa8	002980ff	344	particleNewPulse	undefined particleNewPulse()
00298100	002981af	176	particleNewRay	undefined particleNewRay()
002981b0	0029825b	172	particleNewTracer	undefined particleNewTracer()
00298260	00298327	200	particleNewTrail	undefined particleNewTrail()
00298328	002983df	184	particleNewManual	undefined particleNewManual()
002983e0	00298777	920	particleNewBurst	undefined particleNewBurst()
00298778	0029886f	248	particleNewStream	undefined particleNewStream()
00298870	0029996b	4348	glassSetQuad	undefined glassSetQuad()
00299970	0029ae83	5396	particleNewGlass	undefined particleNewGlass()
0029ae88	0029b28b	1028	particleTrailTick	undefined particleTrailTick()
0029b290	0029b297	8	particleManualTick	undefined particleManualTick()
0029b298	0029b40f	376	particleBurstTick	undefined particleBurstTick()
0029b410	0029b88f	1152	particleStreamTick	undefined particleStreamTick()
0029b890	0029bc53	964	particleGlassTick	undefined particleGlassTick()
0029bc58	0029c073	1052	particleTick	undefined particleTick()
0029c078	0029c80f	1944	particleSparkGroupGfx	undefined particleSparkGroupGfx()
0029c810	0029ce6f	1632	particleGunSparkGroupGfx	undefined particleGunSparkGroupGfx()
0029ce70	0029d52b	1724	particleSpriteSparkGroupGfx	undefined particleSpriteSparkGroupGfx()
0029d530	0029d553	36	particleExplosionTick	undefined particleExplosionTick()
0029d558	0029dc3b	1764	particleExplosionGfx	undefined particleExplosionGfx()
0029dc40	0029e2c3	1668	particleSmokeGfx	undefined particleSmokeGfx()
0029e2c8	0029e967	1696	particleTracerGfx	undefined particleTracerGfx()
0029e968	0029efb7	1616	particlePulseGfx	undefined particlePulseGfx()
0029efb8	0029f5e3	1580	particleRayGfx	undefined particleRayGfx()
0029f5e8	0029fe1f	2104	particleTrailGfx	undefined particleTrailGfx()
0029fe20	002a02cb	1196	particleBurstGfx	undefined particleBurstGfx()
002a02d0	002a0723	1108	particleStreamGfx	undefined particleStreamGfx()
002a0728	002a0f63	2108	particleManualGfx	undefined particleManualGfx()
002a0f68	002a128b	804	particleRender	undefined particleRender()
002a1290	002a189b	1548	particleGlassGfx	undefined particleGlassGfx()
002a18a0	002a1903	100	particleGroupIsVisible	undefined particleGroupIsVisible()
002a1908	002a1e97	1424	particleGfx	undefined particleGfx()
002a1e98	002a2483	1516	particleGetClosestExplosion	undefined particleGetClosestExplosion()
002a2488	002a24db	84	decalPreload	undefined decalPreload()
002a24e0	002a2657	376	decalRestart	undefined decalRestart()
002a2658	002a26f3	156	decalReset	undefined decalReset()
002a26f8	002a270b	20	decalEnd	undefined decalEnd()
002a2710	002a30bf	2476	decalClipToPoly	undefined decalClipToPoly()
002a30c0	002a30df	32	decalGetRoomFromProp	undefined decalGetRoomFromProp()
002a30e0	002a31c3	228	decalAddToDrawList	undefined decalAddToDrawList()
002a31c8	002a326f	168	decalRemoveFromDrawList	undefined decalRemoveFromDrawList()
002a3270	002a3bd7	2404	decalAddNewDecal	undefined decalAddNewDecal()
002a3bd8	002a4023	1100	decalNewDecalMain	undefined decalNewDecalMain()
002a4028	002a4757	1840	decalNewDecal	undefined decalNewDecal()
002a4758	002a4933	476	decalGetBulletTexScaleCol	undefined decalGetBulletTexScaleCol()
002a4938	002a4ac7	400	decalNewGlassDecal	undefined decalNewGlassDecal()
002a4ac8	002a4b0b	68	decalRemoveDecal	undefined decalRemoveDecal()
002a4b10	002a4bbf	176	decalRemoveDecalsFromProp	undefined decalRemoveDecalsFromProp()
002a4bc0	002a4bd7	24	decalSetAlphaScale	undefined decalSetAlphaScale()
002a4bd8	002a5b1f	3908	decalTick	undefined decalTick()
002a5b20	002a61c7	1704	decalDraw	undefined decalDraw()
002a61c8	002a624b	132	decalGfx	undefined decalGfx()
002a6250	002a62d3	132	decalGfxMoving	undefined decalGfxMoving()
002a62d8	002a65b3	732	sjeStoreImage	undefined sjeStoreImage()
002a65b8	002a6603	76	zbtestPreload	undefined zbtestPreload()
002a6608	002a663b	52	zbtestRestart	undefined zbtestRestart()
002a6640	002a6723	228	zbtestReset	undefined zbtestReset()
002a6728	002a672f	8	zbtestRestartAfter	undefined zbtestRestartAfter()
002a6730	002a678f	96	zbtestResetAfter	undefined zbtestResetAfter()
002a6790	002a67b7	40	zbtestEnd	undefined zbtestEnd()
002a67b8	002a6b6b	948	flareGfx	undefined flareGfx()
002a6b70	002a6b77	8	torchGfx	undefined torchGfx()
002a6b78	002a6daf	568	zbtestGfx	undefined zbtestGfx()
002a6db0	002a6e23	116	zbtestStartAddGlow	undefined zbtestStartAddGlow()
002a6e28	002a6e5f	56	zbtestEndAddGlow	undefined zbtestEndAddGlow()
002a6e60	002a6ef3	148	zbtestAddPoint	undefined zbtestAddPoint()
002a6ef8	002a6f4f	88	zbtestDrawGlow	undefined zbtestDrawGlow()
002a6f50	002a6fa7	88	zbtestDrawFlareFx	undefined zbtestDrawFlareFx()
002a6fa8	002a7007	96	zbtestDrawTorch	undefined zbtestDrawTorch()
002a7008	002a702b	36	zbtestAdvanceAddPtr	undefined zbtestAdvanceAddPtr()
002a7030	002a7053	36	zbtestAdvanceTestPtr	undefined zbtestAdvanceTestPtr()
002a7058	002a709b	68	zbtestAdvanceDrawPtr	undefined zbtestAdvanceDrawPtr()
002a70a0	002a7103	100	zbtestCopyZB	undefined zbtestCopyZB()
002a7108	002a7183	124	zbtestDoTest	undefined zbtestDoTest()
002a7188	002a728f	264	zbtestGetVisibleBias	undefined zbtestGetVisibleBias()
002a7290	002a7297	8	blastringReset	undefined blastringReset()
002a7298	002a72eb	84	blastringNew	undefined blastringNew()
002a72f0	002a7837	1352	blastringGfx	undefined blastringGfx()
002a7838	002a783f	8	blastringEnd	undefined blastringEnd()
002a7840	002a7993	340	roomlightRestart	undefined roomlightRestart()
002a7998	002a7a33	156	roomlightReset	undefined roomlightReset()
002a7a38	002a7a4b	20	roomlightEnd	undefined roomlightEnd()
002a7a50	002a7aaf	96	vtxlistcolour	undefined vtxlistcolour()
002a7ab0	002a7cc7	536	obInstLight	undefined obInstLight()
002a7cc8	002a7d1f	88	roomlightGetRoomColourIntensity	undefined roomlightGetRoomColourIntensity()
002a7d20	002a7fe7	712	roomlightTick	undefined roomlightTick()
002a7fe8	002a800f	40	roomlightSet	undefined roomlightSet()
002a8010	002a8017	8	weatherPreload	undefined weatherPreload()
002a8018	002a802b	20	weatherRestart	undefined weatherRestart()
002a8030	002a8037	8	weatherReset	undefined weatherReset()
002a8038	002a8073	60	weatherSet	undefined weatherSet()
002a8078	002a80c7	80	weatherCalcPositionalTime	undefined weatherCalcPositionalTime()
002a80c8	002a844f	904	weatherCalcWindAtTime	undefined weatherCalcWindAtTime()
002a8450	002a8483	52	weatherGetWindAtPosition	undefined weatherGetWindAtPosition()
002a8488	002a84eb	100	weatherCalcWindStrengthInDir	undefined weatherCalcWindStrengthInDir()
002a84f0	002a861f	304	weatherTick	undefined weatherTick()
002a8620	002a8627	8	weatherGfx	undefined weatherGfx()
002a8628	002a866f	72	starfieldPreload	undefined starfieldPreload()
